Group ID;GUID;CTSS Name;OBJD Name;Game Version
0x7FA230E7;0x6FBF0DA7;Liquidacious Lighting;Lamp - Wall - Pool - New;Nightlife
0x7F248361;0x4FCC112E;Signs of Elliptical Joy by Alexandra Workman;Lamp - Wall - Sign - Round;Nightlife
0x7F7712CB;0x8FCC117B;The Parallelosign by Signalellocorp;Lamp - Wall - Sign - Vertical;Nightlife
0x7F681606;0x6F87FDCB;Bigger is Better Wall Mirror by ExPand;Mirror - Wall - Brasserie1x2;Nightlife
0x7F7DCB6D;0x6F88D061;Modart Noudeco Mirror;Mirror - Wall - Frosted2x1;Nightlife
0x7FFEC2BA;0xCFBC3128;Modart Noudeco Mirror;Mirror - Wall - Frosted3x1;Nightlife
0x7FDEF18E;0x0F922BEF;Pineapple by Lynn D'Saye;Painting - 1900Restaurant - LeftBank;Nightlife
0x7F807EE7;0xEF88E101;Spring Majesty;Painting - Butterflies Scattered;Nightlife
0x7F9C94DF;0x6F8FA7A0;Lily Pads by Myo Pia;Painting - FinDeCicle1;Nightlife
0x7F900D29;0xAF8FA7D5;Sent to My Room Without Dinner by Picts Ellle;Painting - FinDeCicle2;Nightlife
0x7F946C3A;0x8F923139;Grilled Cheese by Renu Tumush;Painting - Grilled Cheese;Nightlife
0x7F4F97D4;0x4F88D20C;Reprint Serial #S-C0PU4;Painting - Horizontal - LandscapeCountry;Nightlife
0x7F668B51;0x0F88D172;Cantankerous Splatters;Painting - Horizontal - ModernSplatter;Nightlife
0x7FCAD3F5;0x4F88D37B;A Stroke by Alfred D'Simvo;Painting - Minimalist - Aqua;Nightlife
0x7F1C6174;0xAF88D3A9;B Stroke by Alfred D'Simvo;Painting - Minimalist - Blue;Nightlife
0x7FE4DFA5;0xEF88D3DB;C Stroke by Alfred D'Simvo;Painting - Minimalist - Orange;Nightlife
0x7F228AF2;0x0F912167;Two Dogs and an Olive by Mixt Hupp;Painting - Nightlife - 4x1;Nightlife
0x7F6C6777;0x8FCDAB9A;Marketing Print by Seph Epia;Painting - Photo - Sepia1 2x2;Nightlife
0x7F60FE81;0xCFCDA6DA;An Anonymous Masterpiece;Painting - Photo - Sepia2 2x2;Nightlife
0x7FF279E0;0x4F8FA770;That Place Over There by Retina Bluri;Painting - PostImpressionist-Landscape 2x2;Nightlife
0x7FC87D99;0xCF88E18C;Nature's Perfection by E.Z. Phun;Painting - Sectioned Map;Nightlife
0x7F63D7DD;0xCF88D2B3;Four Vegetables in repose;Painting - VibrantVegetables;Nightlife
0x7FCA0204;0xCF628D38;Route 66;Painting - Vintage - Car;Nightlife
0x7F9FEBCC;0x6FA31ACD;Large Flower Arrangement;Plant - Floor - Large Floral2x2;Nightlife
0x7F91D8B1;0xCFA31ADF;Potted Ficus by Nature's Garden;Plant - Floor - Potted Ficus2x2;Nightlife
0x7F006FF3;0x8FA30473;Potted Palm;Plant - Floor - Potted Palm 2x2;Nightlife
0x7F2EC49F;0x4F88D6CF;Potted Plant in Spiral Elegance, an existential piece by Natural Pretzel;Plant - Floor - Spiral Topiary;Nightlife
0x7FAA77AA;0xAF88D67A;Hanging Flower by Copur Ceramics;Plant - Hanging - FlowerPot;Nightlife
0x7FDD93FC;0xEF923036;Children Safety Sign;Poster - Children Crossing Sign 1x1;Nightlife
0x7FB3B3DB;0xCFACF1B0;Uber-Duper Deluxe Curves Ahead Sign;Poster - Curves Ahead 1x1;Nightlife
0x7F7674F4;0xEF922D78;Llama Xing Sign;Poster - Llama Crossing Sign 1x1;Nightlife
0x7F20A368;0xEFACEE6B;Restaruant Sign by Upturned Nose;Poster - Sign - Upscale Restaurant 1x1;Nightlife
0x7F5C4106;0xCF922FFB;Exclaim! Sign;Poster - Traffic Exclamation Sign 1x1;Nightlife
0x7F56B4E2;0xAF71660D;Sims Must Wash Hands Sign;Poster - WashHand - Sign;Nightlife
0x7FA77411;0x4F739713;Compulsion Fragrance Display;Rack - Perfume - Counter;Nightlife
0x7F160C72;0xCF920C81;Thirsty the bath mat;Rug - Bathmat 1x1;Nightlife
0x7F57E4D5;0x6F922C67;The Fun Spot Kids Rug;Rug - Kids Room;Nightlife
0x7F71EEDB;0xAF8B860E;Sung-Gyu Sunburst Oriental Rug;Rug - Oriental;Nightlife
0x7F4BEE86;0x6F920CD6;Recalling Rug;Rug - OrientalRound 2x2;Nightlife
0x7FDC7F29;0x6F920D3C;Unbridled Braids Oval Rug;Rug - Quaint;Nightlife
0x7F51156E;0xEFACECE6;Recalling Rug 3x3;Rug - Round 3x3;Nightlife
0x7FD1A9E4;0xEF920C39;Recherché Floor Runner;Rug - Runner 1x3;Nightlife
0x7FE63DF6;0x2FB4756E;The Inlaid Medallion;Rug - Tile;Nightlife
0x7FB00784;0x8FA8F23B;The Gray Woman of SimCity;Sculpture - Graveyard;Nightlife
0x7FC36C96;0xEF922CFD;The Sorrowful Scions;Sculpture - Modern Vase Grass;Nightlife
0x7FDA9BDB;0x6FAB4C11;Potted Potential;Sculpture - ModernVase;Nightlife
0x7F53A02C;0x2F619475;Bit O'This and That;Sculpture - NapkinHolder;Nightlife
0x7F05A55D;0xEF96506C;Rackmaster 850 Bowling Ball Rack by Hurling Matters;Sculpture - RackBowling;Nightlife
0x7F504994;0x0F88D8BA;Bust of Tylopoda;Sculpture - Traditional - Wiseman;Nightlife
0x7F3249F6;0x8F920BC7;Juice On The Wall Sculpture;Sculpture - Wall - JuiceRack;Nightlife
0x7F29C13F;0xEF88D846;Feckless Accessories for the Kitchen;Sculpture - Wall - Pots and Pans;Nightlife
0x7FCB20C0;0x8FA4AB5E;Shinytyme Kitchen Sink by Gurglomics;Sink - Counter - Kitchen2;Nightlife
0x7F76F7A2;0x0FB9FE3B;Molded Sectional by WorldMold;Sofa - Sectional - Diner2;Nightlife
0x7FCACC25;0x8F331FD1;Mr. Section by Comfortitude;Sofa - Sectional - Modern;Nightlife
0x7F3BECB7;0xEFB9EAEA;Mr. Section with Arms by Comfortitude;Sofa - Sectional - Modern - With Arms;Nightlife
0x7FC8906E;0xAF87DAC4;Neukum Systems "Isorhythm" Classical Wall Speaker;Stereo - Community - Classical;Nightlife
0x7FF782F5;0x0F87DA68;Neukum Systems "Hep Cat" 50s Rock Wall Speaker;Stereo - Community - Oldies;Nightlife
0x7F494708;0x0FAB55CB;Dancing Fiend Jukebox;Stereo - Jukebox;Nightlife
0x7F2B8FB4;0x4F62BDFB;Tempest Cooktop from Cuas;Stove - Restaurant;Nightlife
0x7F69580C;0x8F729D92;The Qube;Table - Coffee - Nightclub;Nightlife
0x7FC8FCA1;0x8F911BC8;La Table Long Dining Table;Table - Dining - Brasserie - 1x2;Nightlife
0x7FC46557;0xEF911CB0;La Table Square Dining Table;Table - Dining - Brasserie 1x1;Nightlife
0x7FA4BD01;0x2F618DE8;American Tableau Table;Table - Dining - Diner - 1x2;Nightlife
0x7FA824F7;0xEF619983;Vintage Retro Classic Dining Table;Table - Dining - Diner 1x1;Nightlife
0x7FE7189E;0x4F911D1E;Visivue Dining Table;Table - Dining - NightClub 1x1;Nightlife
0x7F4CA2B8;0xEFBC3DB6;Impeccable Taste Dining Table;Table - Dining - Upscale - 2x2;Nightlife
0x7F436DCC;0x0F87DB5F;Good Taste Dining Table;Table - Dining - Upscale1x1;Nightlife
0x7F4FF43A;0xAF87DBD5;Great Taste Dining Table;Table - Dining - Upscale1x2;Nightlife
0x7F4EBAB0;0xEF434EBE;52 Pickup Card Table;Table - Poker;Nightlife
0x7F4420F5;0xAF911B1F;SwingarmCo 27" Multivid V Television;Television - Wall - Tavern;Nightlife
0x7FF0E41B;0x6F88DA95;Creaky Branches Designer Tree;Tree - Cemetery;Nightlife
0x7FA69AAB;0x4F9231D9;OpenMe Window Wide;Window - 2 Tile - Brasserie;Nightlife
0x7FA7D1EA;0x4F9232D6;OpenMe Window;Window - Brasserie;Nightlife
0x7F4BBCAC;0x0EAB55E0;Pimp Viking 3D Arcade Game;Arcade - Game1;University
0x7F47255A;0xEEAB556B;A-maz-ing Matey!;Arcade - Game2;University
0x7FC75822;0xEEAE16BD;Genuine Buck's Famous Counterfeiting Machine;Aspiration Reward - Counterfeiting Machine;University
0x7FAF4B2E;0x2E93883F;Way Fluid Island Bar;Bar - Lounge - Groovy;University
0x7F39D8AC;0x2EA762E8;Simbic Bisectaur Bass;Bass;University
0x7FCFA65C;0x2E92802F;Flowin' Protozoan Double Bed;Bed - Double - Groovy;University
0x7F95FD72;0x2E928809;Majestically Medieval Double Bed;Bed - Double - Medieval;University
0x7F1DB2FA;0x8E928598;Flowin' Protozoan Single Bed;Bed - Single - Groovy;University
0x7F1A7F3B;0x2E928816;Maturely Medieval Single Bed;Bed - Single - Medieval;University
0x7F8C96C8;0xEEAF39A4;Stack-O-Flames Bonfire;Bonfire;University
0x7FAA1573;0x2E928D8F;Dahlen Library Bookcases;Bookcase - Tall - Library;University
0x7FF06269;0x4E76CD3A;White Rabbit Bubble Blower;Bubble Blower;University
0x7FEC5102;0xAEB9F591;Luminous Pro Antique Camera;Career - Camera;University
0x7F9FDDF5;0xCEA505BB;Laganaphyllis Simnovorii;Career - Cow Plant;University
0x7FA3FD85;0x4E9FBE5D;Dr. Vu's Automated Cosmetic Surgeon;Career - Home Plastic Surgery Kit;University
0x7F126582;0xAE8D50B2;The Resurrect-O-Nomitron;Career - Resurrectonomitron;University
0x7F3306A2;0x0E9286D4;AOD Disco Dining Chair;Chair - Dining - Groovy;University
0x7F21433B;0x2E9287A2;Mysteriously Medieval Dining Chair;Chair - Dining - Medieval;University
0x7F4084E5;0x6E92871A;Tushugger Cushy Chair;Chair - Living - Groovy;University
0x7FEF5817;0x8E928741;Retro Overeasy Eggseater;Chair - Living - Groovy Egg;University
0x7FA758B5;0x8E9287CA;Magnificently Medieval Armchair;Chair - Living - Medieval;University
0x7FA236D3;0xEE92940E;Wornable Easy Chair;Chair - Living - Worn;University
0x7F4225F1;0xAE92876F;Retro Overeasy Eggseater Recliner;Chair - Recliner - Groovy;University
0x7FFEEA78;0xCE928B83;High Society Pillar Plus - Two-Story;Column - Multistory - 2 Story - Classical;University
0x7F5E115F;0x4E93DE9E;High Society Pillar Plus - Three-Story;Column - Multistory - 3 Story - Classical;University
0x7F877166;0x4EBA2165;Romanesque Column in Concrete;Column - Richardsonian - Composite;University
0x7F236DE1;0xAEBA218C;Romanesque Column in Concrete w/ lattice;Column - Richardsonian - Concrete;University
0x7FD93B33;0xAEBA21A2;Romanesque Column in Red Stone;Column - Richardsonian - Red Stone;University
0x7F17B70F;0x0EC45FC5;High Society Connecting Column Arches;Connected Columns - Classical;University
0x7FCDBD62;0x2EBA313C;Colonial Connecting Column Arches from Brace Yourself! Designs;Connected Columns - Colonial;University
0x7FE220CB;0x0E8D1041;Romanesque Connecting Column Arches in Red Brick;Connected Columns - Richardsonian - Composite;University
0x7F70D8C4;0x2EB762B4;Romanesque Connecting Column Arches in Concrete;Connected Columns - Richardsonian - Concrete;University
0x7F8A8E16;0x8EB7630C;Romanesque Connecting Column Arches in Red Stone;Connected Columns - Richardsonian - Red Stone;University
0x7FCF571D;0x8E928DD3;Way Coolinary Countertop (doors version);Counter - Groovy;University
0x7FCF571D;0xAE928DD4;Way Coolinary Countertop (drawers version);Counter - Groovy - No Doors;University
0x7F88AA2C;0x6E929357;Industrial Steelate Counter;Counter - Industrial;University
0x7F2DD48B;0x2E928E28;Locker Room CounterFeet;Counter - Locker Room;University
0x7F6BDB35;0xCED5A117;Way Coolinary Kitchen Island;Counter Island - Groovy;University
0x7F295A41;0x4ED5A1E8;Cafeteria-Style Steelate Counter Island;Counter Island - Industrial;University
0x7FF96ECF;0x8E656A8B;Myne Door;Door - 1 Tile - Dorm Privacy;University
0x7FA0C2D2;0x2EBA2539;Portal of Peace;Door - 1 Tile - Groovy;University
0x7FB6C3FA;0x4EC0D89B;Portal of Peace Archway;Door - 1 Tile - Groovy Arch;University
0x7F1671E0;0xEEBA3013;Daniel the Lionhearted Door;Door - 2 Tile - Medieval;University
0x4E928FC7;0x4E928FC7;Daniel the Lionhearted Arch;Door - 2 Tile - Medieval Arch;University
0x7F8A9685;0xAEC0D185;Hey Nonny No Door;Door - 3 Tile - 2 Story - Medieval;University
0x7F5A78DD;0x6EC0D1C4;Hey Nonny No Arch;Door - 3 Tile - 2 Story - Medieval Arch;University
0x7FBFFB00;0x0E928C80;Groovy Dresser by Keen Co.;Dresser - Groovy;University
0x7F85D578;0xCEBB289D;Fusty Hors D'oeuvres Gym Lockers;Dresser - Locker;University
0x7FC913D9;0x8EA66F90;Downbeat Kit;Drum Set;University
0x7FE94D23;0x8EA8CB66;Impresso Espress-o-Matic;Espresso Machine Cart;University
0x7F0B8D84;0xCE9F92E3;Exerto Free Press Exercise Machine;Exercise Machine - Bench Press;University
0x7F1F4758;0xEE9F8C0F;Exerto Butterfly Exercise Machine;Exercise Machine - Butterfly;University
0x7FD833E6;0xCE9F9279;Exerto Leg Extension Exercise Machine;Exercise Machine - Leg Press;University
0x7FEC3010;0x0EAB5638;Fearless Flyin' 4000 Treadmill;Exercise Machine - Treadmill;University
0x7F510F60;0xCEA0CB06;Fallorayne Fountain;Fountain - College;University
0x7F70EDC6;0xAEB8D6A3;Spaceship Spacious Fountain;Fountain - College Large;University
0x7F770F95;0xEE841380;"MMM" Mini Fridge;Fridge - Mini;University
0x7F8D909E;0x6E97B880;Wornable Fridge;Fridge - Worn;University
0x7FAEECCE;0x4EA0E858;Superflux Über UV Guitar;Guitar;University
0x7F429DD5;0xCEBB5AD7;"Orbs of Connectedness" Ceiling Lamp;Lamp - Ceiling - Groovy;University
0x7F096682;0x6EBB5B33;Circle of Light Friendship Lamp;Lamp - Floor - Groovy;University
0x7F738592;0x8E97B958;Shining Knight Standing Lamp;Lamp - Floor - Medieval;University
0x7FCE2BEB;0x2E97B977;Flickering Mercenary Table Lamp;Lamp - Table - Medieval;University
0x7FE5E381;0x2E97B990;Blinding Soldier Wall Lamp;Lamp - Wall - Medieval;University
0x7F41C1B5;0x8E928AE4;Deceptico Plano Glass;Mirror - Full;University
0x7FE36903;0x2EBB5BC5;"Stick 'Em Up" Bulletin Board;Painting - Bulletin Board;University
0x7F23110A;0x8EE9B9CC;"Save the Sheep" Faux Sheepskin Diploma;Painting - College - Diploma;University
0x7F704390;0x0ECB4AAE;Fighting Llamas Tri-Pennant Combo;Painting - Poster - 3 Pennants - Llama;University
0x7F94C34F;0xCECB4A5F;Fighting Piranhas Tri-Pennant Combo;Painting - Poster - 3 Pennants - Piranha;University
0x7F33E238;0xAEC0C65C;"Surfing the Universe" Poster;Painting - Poster - Alien Surfer;University
0x7F1DD05F;0xCEAE2BBB;The Truth is Somewhere;Painting - Poster - Boldly Go;University
0x7FF1DA6E;0xAEC0C63E;"Fists of Bunny" Poster;Painting - Poster - Kung Fu Bunny;University
0x7FCF2AB7;0x0EAE2BCC;Don Meswitthis Bunny Pennant;Painting - Poster - Pennant - Bunny;University
0x7FEA6E13;0x8EAE2BDC;Fighting Llamas Pennant;Painting - Poster - Pennant - Llama;University
0x7F4D8BE8;0xEECB4CC8;Revolutionary Rebellion Poster;Painting - Poster - Punk Rock;University
0x7FAF371A;0xEEBB6824;"It's Reggae, Mon" Poster;Painting - Poster - Reggae;University
0x7F6DB7B2;0xCEBB6801;"Rugged Llamas of the North" Souvenir Rugby Jersey;Painting - Poster - Rugby Jersey;University
0x7F623D14;0xCEBB67F0;"We Call It Football" Limited Edition Prints;Painting - Poster - Soccer;University
0x7F864E71;0xEEAE2BEA;Space Oddity;Painting - Poster - Space Oddity;University
0x7F9E8F4E;0x2EBB67DC;"SimCity Championship Roster" 1984-85 Season Poster;Painting - Poster - Sports Photo;University
0x7F88F3AB;0xCEAB5758;"Wrath of Sack Man" Pinball;Pinball Machine - Sacman;University
0x7F0949DB;0xEE9F693B;Corner Pocket Pool Table;Pool Table;University
0x7F791F0B;0x2E928CB3;Blossoming Heart;Sculpture - Groovy;University
0x7FD6C014;0x2E929489;Strut Your Stuff Communal Shower;Shower - Communal;University
0x7FD59155;0x6EBB5F1C;Simgreek Letter Sign - Nagard;Sign - Greek - 1;University
0x7FD908A3;0x4EBB6067;Simgreek Letter Sign - Hoh;Sign - Greek - 2;University
0x7F5F4458;0x0EBB607B;Simgreek Letter Sign - Urele;Sign - Greek - 3;University
0x7FC03B4F;0x0EBB6085;Simgreek Letter Sign - Var;Sign - Greek - 4;University
0x7F4677B4;0x6EBB608C;Simgreek Letter Sign - Oresha;Sign - Greek - 5;University
0x7F4AEE42;0xEEBB6093;Simgreek Letter Sign - Fruhm;Sign - Greek - 6;University
0x7FCCA2B9;0xAEBB609B;Simgreek Letter Sign - Cham;Sign - Greek - 7;University
0x7FF25C97;0x0EBB60F1;Simgreek Letter Sign - Annya;Sign - Greek - 8;University
0x7F54329C;0x2E928C49;Retro Bodacious Loveseat;Sofa - Loveseat - Groovy;University
0x7F50052A;0x2E9288B4;Mediocre Medieval Loveseat;Sofa - Loveseat - Medieval;University
0x7F0A02C4;0xCECB42EB;Really Distressed Loveseat by Club Distress;Sofa - Loveseat - Worn;University
0x7FB69748;0x6E9291D2;Masterfully Medieval Sofa;Sofa - Medieval;University
0x7F3BB067;0xAE929431;Wornable Sofa;Sofa - Worn;University
0x7FA8379C;0x4EBB5DF9;Skimmer Securities Ceiling Sprinkler;Sprinkler - Ceiling;University
0x7FFA03C2;… … …;Almost Indestructible Stairs in Concrete;Stair Modular - Concrete;University
0x7F0AAEDD;0xAE928EB2;ShinyTyme Cooktop;Stove - Cafeteria - Industrial;University
0x7F35A7BD;0x0E928CF2;Psychedelic SimAtri Coffee Table;Table - Coffee - Groovy;University
0x7F60990D;0xAE928A78;AOD Disco Dining Table;Table - Dining - Groovy;University
0x7F61BB42;0x8E928D2A;Mini-Disco Dinette Table;Table - Dining - Groovy 1x1;University
0x7F6603DA;0x6E928B2B;Myne Cafeteria Table;Table - Dining - Long Industrial;University
0x7FDDB3C7;0x2E928A9F;Merry-making Dining Table;Table - Dining - Medieval;University
0x7F9878BB;0x2E9289E3;Blooms & Boomers End Table;Table - End - Groovy;University
0x7FA2937C;0x2E928A0E;Modest Medieval End Table;Table - End - Medieval;University
0x7FDDF938;0x6EC1B8B9;Creeping Ivy Trellis;Tree - Ivy Trellis;University
0x7FF73797;0x0E5ECB98;Fruit Punch Barrel;University - Juice Keg;University
0x7FA2C05C;0xD2DCCDB5;Cornerstone Veritable Vanity;Vanity Table - Marble;University
0x7F011AE9;0x0EAA1E75;Sellafone Gadget Kiosk;Vending Kiosk - Small Electronics;University
0x7F2BE9C9;0x4EBB5015;Peace and Love Window;Window - Groovy;University
0x7F1BAC50;0xAEBB4D09;Out of the Dark Ages Window;Window - Medieval;University
0x7FDF09AA;0xABFF85C1;SimSafety V Burglar Alarm;Alarm - Burglar - Sims 2;Base Game
0x7F97EA32;0xEEA7D425;SmokeSentry SmokeSniffer 3000;Alarm - Smoke;Base Game
0x7F0B99A9;0xCCBC7300;AquaBox Five-Gallon Aquarium;Aquarium Expensive;Base Game
0x7F856AA1;0x6C8EDB8E;Rob R. Barron "Nouveau" Wardrobe;Armoire - Art Nouveau;Base Game
0x7F6AA80E;0x4C8EDC5C;Dynasty Armoire;Armoire - Central Asian;Base Game
0x7FFDD708;0x0C8EDCD2;Su-Tove Armoire;Armoire - Colonial;Base Game
0x7F23BF95;0x6C8ECDEB;Touch of Teak Plymouth Armoire;Armoire - Loft;Base Game
0x7FC25443;0x6C8EDD27;Decorative House Armoire;Armoire - Moroccan;Base Game
0x7FFA0C8F;0x8C8EDD7A;"Anti-Quaint-Ed" Ltd. Ed. Armoire;Armoire - Quaint;Base Game
0x7F7FC366;0xADAC1188;SimVac;Aspiration Reward - Sim Vac;Base Game
0x7FC397BB;0x4DA7F9CE;Pasteur's HomoGenius Smart Milk;Aspiration Reward - Smart Milk;Base Game
0x7F4C66F7;0xADAD4846;Cool Shades;AspirationRewards - Cool Shades - Stand;Base Game
0x7F8E06DB;0x6DA6AF29;Elixir of Life;AspirationsReward - Elixir Of Life;Base Game
0x7FA323EB;0x0D99632D;Noodlesoother;AspirationsReward - Happy Helmet;Base Game
0x7F692C12;0xED9BEC86;Thinking Cap;AspirationsReward - Thinking Cap;Base Game
0x7FD80D6E;0x4C75C2D7;Retro Lounge "High Liquidity" Juice Bar;Bar - Art Nouveau;Base Game
0x7F4FE346;0x4CA1C192;Bachman Busbar;Bar - Value;Base Game
0x7F454C2E;0x77CA8B6F;Black Lacquer Bar Counter;Bar_Expensive;Base Game
0x7F4E1314;0xAC957DBA;The Soma "Sleep Well";Bed - Double - Art Nouveau;Base Game
0x7FA24414;0xECC4F9B3;Courtly Sleeper Day Dreamer;Bed - Double - Designer;Base Game
0x7F74143E;0x500FE191;Colonial Ironwood Bed;Bed - Double - Expensive;Base Game
0x7F94AFE8;0x50D89AF6;Touch of Teak Bed;Bed - Double - Loft;Base Game
0x7FD3C474;0x2BB4C1F0;Cheap Eazzzzze Morrissey Double Bed;Bed - Double - Moderate;Base Game
0x7F03767D;0x6CD8C620;Zenu Meditation Sleeper;Bed - Double - Oriental;Base Game
0x7FBCF85D;0x4CDBB655;"#4234" by C. Lee Funkensnooz;Bed - Double - UM;Base Game
0x7F29D438;0xEC3FE8C2;Craftmeister's Pine Bed;Bed - Single - Cheap;Base Game
0x7FFBE4B4;0x9BACC04F;Bed by St. Ajoque Reproductions;Bed - Single - Expensive;Base Game
0x7FC51D1C;0x0C85A876;The Slim System, by Jim Slimboy;Bed - Single - Loft;Base Game
0x7F5C463D;0x2C85A905;Caress of Teak Bed;Bed - Single - Moderate;Base Game
0x7F6A0484;0x8B65DBE6;London's Famous Birthday Cake;Birthday Cake;Base Game
0x7F1CADEB;0x4CA3C73C;Novellas Nouveau Bookcase;Bookcase - Art Nouveau;Base Game
0x7FB9D007;0x4456884A;Craftmeister Booknook;Bookcase - Cheap;Base Game
0x7F499025;0xACA3C710;Renaissance Bookcase by Literary Designs;Bookcase - Colonial;Base Game
0x7F74F18C;0x8CA3C76D;Double-Helix Designer Bookshelf;Bookcase - Loft;Base Game
0x7F95723D;0xCC761750;BiblioFile Bookcase;Bookcase - Value;Base Game
0x7FA924CB;0x6CC5228F;CinderBooks by Retratech;Bookcase - Value - Cinderblock;Base Game
0x7FA739E2;0xCCAD64D1;Old Fashioned Change Room;Booth - Clothing - Colonial;Base Game
0x7FA267EF;0x6C47BBD4;SimSentry Clothing Booth;Booth - Clothing - Designer;Base Game
0x7F37F90B;0x0C6E194A;Simsanto Inc. Biotech Station;Career - Biotech Station;Base Game
0x7F959124;0x8C4D2997;Schokolade 890 Chocolate Manufacturing Facility;Career - Candy Factory;Base Game
0x7F0C6A42;0xD1CD15C8;Prints Charming Fingerprinting Scanner;Career - Fingerprint Kit;Base Game
0x7FCEE384;0xCC58DF85;AquaGreen Hydroponic Garden;Career - Hydroponic Garden;Base Game
0x7F714CEC;0x6C2979FB;Exerto Selfflog Obstacle Course;Career - Obstacle Course;Base Game
0x7F73CE85;0xCC16D816;SensoTwitch Lie Finder;Career - Polygraph;Base Game
0x7FAD14EC;0x4C2148B0;Exerto Punching Bag;Career - Punching Bag;Base Game
0x7F55C211;0xCC20426A;Execuputter;Career - Putting Green;Base Game
0x7F91AB8B;0x6C6CE31F;TraumaTime "Incision Precision" Surgical Training Station;Career - Surgical Dummy;Base Game
0x7F963DA1;0xAC314A3A;Enterprise Office Concepts Bushmaster Tele-Prompter;Career - Teleprompter;Base Game
0x7F2C536A;0x99054960;Llamark Electronic Cash Register;Cash Register;Base Game
0x7F5DACE5;0x2CA455D1;Poppin' Party Balloon Centerpiece;Centerpiece - Balloons;Base Game
0x7FE6E5C1;0x6C75C415;"Stiff" by Superfluous Seating;Chair - Barstool - Art Nouveau;Base Game
0x7FAA9190;0x2C6A2E45;Regulars Only Barstool;Chair - Barstool - Club;Base Game
0x7F1BD416;0x848AC8CF;Organic Material's Barstool;Chair - Barstool - Loft;Base Game
0x7F6BCC79;0x8C760E7B;Ad-a-Quaint Barstool;Chair - Barstool - Quaint;Base Game
0x7F9B6428;0x8C6375C9;"Keister Kompanion" Barstool;Chair - Barstool - Value;Base Game
0x7FC83E1D;0x2C75C50B;Moderniste Dining Chair;Chair - Dining - Art Nouveau;Base Game
0x7FBA9792;0x4C6C968B;Retratech Padded Egg Chair;Chair - Dining - Burke;Base Game
0x7F9AEFDA;0xEC761C1E;Dynasty Dining Chair;Chair - Dining - Central Asian;Base Game
0x7FB88F23;0x8C3FE510;Oaktowne Dining Chair;Chair - Dining - Club;Base Game
0x7F2254E4;0x6C761C5E;ErgoSupreme Dining Chair;Chair - Dining - Colonial 1;Base Game
0x7F86E2AD;0x6C761D20;Bon AppÚtit Dining Chair;Chair - Dining - Colonial 2;Base Game
0x7F9DC8C4;0x0CFB31DD;"Outdoor Ergo" Ergonomic Chair by G³dfoer-Ebadi Furnishings;Chair - Dining - Community;Base Game
0x7F311F17;0xAC6C9662;Contempto Penn Station Side Chair;Chair - Dining - Dining - Office Standard;Base Game
0x7FD20C86;0x2C6C9677;Plasticity NodePod by Yoko Onasis;Chair - Dining - Loft Forked Back;Base Game
0x7FEE4BCF;0xAC9BFF9C;Stark Inspiration Chair;Chair - Dining - Loft Office;Base Game
0x7F677A3D;0x8C6C96A7;Oaktowne East Side Dining Chair;Chair - Dining - Moderate;Base Game
0x7F7F1699;0xB858EB88;Zecutime Social Chair;Chair - Dining - Modern Danish;Base Game
0x7F2C271B;0x0C761D74;Polychromed Seating Surface With Cushion;Chair - Dining - Moroccan;Base Game
0x7F9BC13F;0xC1806083;Cowboy's Caboose Chair;Chair - Dining - Outside Wood;Base Game
0x7F64C704;0x2C7B1003;PatioPlastics Dining Chair;Chair - Dining - Patio Plastic;Base Game
0x7F19E9D9;0x4C761F05;Simple Sit Chair;Chair - Dining - Quaint;Base Game
0x7FCEE87E;0xACAD6135;"Diamondback" by Desert Designs;Chair - Dining - UM Diamond;Base Game
0x7F02CFD9;0xEC7618F6;Tea Party in Teak;Chair - Dining - Value1;Base Game
0x7FA3A245;0xFE3E566B;Contempto Adirondack Chair;Chair - Living - Adirondack;Base Game
0x7F7DA586;0xCC7C9837;Serenity Sitter;Chair - Living - Art Nouveau;Base Game
0x7F90CE14;0x9C3992F4;Armchair by Club Design;Chair - Living - Club;Base Game
0x7F95BFDE;0x4C7619D8;Luxiary King Armchair;Chair - Living - Colonial;Base Game
0x7F90E1D3;0x6C7C98CC;Blue Suede Chair;Chair - Living - Designer;Base Game
0x7F29AADF;0x8B2ED8D9;Studio Bakonmi Deluxe Chair;Chair - Living - Loft - Modern;Base Game
0x7F2FEF74;0x56F95D51;Studio Bakonmi Deluxe Lounge;Chair - Living - Loft Modern;Base Game
0x7F6A6B9E;0x8C521CA7;Recycled Relaxer;Chair - Living - Quaint;Base Game
0x7FF8A9E9;0x8CA6BBD9;Mr. Bearlybutts;Chair - Living - Teddy Bear;Base Game
0x7F1DD1B8;0xCCA6BBFC;The Glassic Chair;Chair - Living - UM Wine Glass;Base Game
0x7FC58669;0x2C6A08FB;The Nofowle Armchair;Chair - Living - Value_Plain;Base Game
0x7F9C752C;0x4C6A093C;Contempto Good Livin' Chair;Chair - Living - Value_Strip;Base Game
0x7FF883A5;0x28DF2422;Contempto Outdoor Living Lounge;Chair - Lounge - Adirondack;Base Game
0x7F7BE02D;0xCC80A1EE;Chez Chaise;Chair - Lounge - Art Nouveau;Base Game
0x7FD31EE2;0xAC80A26B;? = (C^11)?;Chair - Lounge - Designer;Base Game
0x7F24D0D3;0x4C80A38B;Kick BackYard Loungechair by Survivall;Chair - Lounge - Value;Base Game
0x7FD1C9AE;0x8C7B1F00;The Old-Timer Recliner;Chair - Recliner - Club;Base Game
